flow_key,name,categories,unit,cleaned_name,molecular_formula,molecular_weight,CF1,composition,grade_fraction,grade_source
"('ecoinvent-3.12-biosphere', '95904572-7876-5bc9-8393-87e531ddfee1')",Bromophos,"('soil', 'forestry')",kilogram,Bromophos,C8H8BrCl2O3PS,366.0,1.436429088382554e-15,"{'C': 0.26253551912568307, 'H': 0.022032786885245903, 'Br': 0.21831693989071038, 'Cl': 0.19373224043715848, 'O': 0.1311393442622951, 'P': 0.08462841530054645, 'S': 0.08760928961748633}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '1ad3b0dc-fce4-416b-9851-f29d12cce55a')",Dichromate,"('water', 'ocean')",kilogram,Dichromate,Cr2O7-2,215.99,1.5059611681739826e-13,"{'Cr': 0.48146673457104494, 'O': 0.5185101162090838}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '1dd45c7a-e026-5e9d-9459-134db9bf6564')",Tolclofos-methyl,"('soil', 'agricultural')",kilogram,Tolclofos-methyl,C9H11Cl2O3PS,301.13,1.7458673873344228e-15,"{'C': 0.3589778500979643, 'H': 0.03682130641251287, 'Cl': 0.23546640985620831, 'O': 0.15938963238468437, 'P': 0.10285923023278983, 'S': 0.10648225019094743}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '5e6186e9-4cae-52b3-bf45-47e15ee7ae38')",Copper,"('soil',)",kilogram,Copper,Cu,63.55,1.231243333335009e-14,{'Cu': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '14da8e5f-72a7-5302-a8bd-1f5270003533')",Copper sulfate,"('water',)",kilogram,Copper sulfate,CuO4S,159.61,4.901985393152463e-15,"{'Cu': 0.39813294906334185, 'O': 0.4009523212831276, 'S': 0.2008959338387319}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'b2343b9f-2cad-5acc-8bf0-d1f524caa53d')",Pyridaphenthion,"('water',)",kilogram,Pyridaphenthion,C14H17N2O4PS,340.34,1.5447289367926625e-15,"{'C': 0.4940765117235706, 'H': 0.05034965034965035, 'N': 0.08231180584121761, 'O': 0.18803549391784688, 'P': 0.09100899100899101, 'S': 0.09421460892049127}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'be8a392a-94bd-5e12-8d8f-09d9654d907f')",Cadusafos,"('air',)",kilogram,Cadusafos,C10H23O2PS2,270.4,1.9442790175592264e-15,"{'C': 0.4441937869822485, 'H': 0.08573964497041421, 'O': 0.11833579881656806, 'P': 0.11454881656804734, 'S': 0.23716715976331362}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'bb16a7b2-8fde-5b53-9d70-32d89e8e0f9e')",Triazophos,"('soil', 'agricultural')",kilogram,Triazophos,C12H16N3O3PS,313.31,1.6779963816923008e-15,"{'C': 0.4600300022342089, 'H': 0.05147617375762025, 'N': 0.13411956209504963, 'O': 0.153193322907025, 'P': 0.09886055344546935, 'S': 0.10234272764993137}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '96527ffd-2492-5eb4-a564-77d26936b306')",Isothioate,"('soil', 'forestry')",kilogram,Isothioate,C7H17O2PS3,260.4,2.0189441103994426e-15,"{'C': 0.3228763440860215, 'H': 0.06580645161290323, 'O': 0.12288018433179725, 'P': 0.11894777265745009, 'S': 0.3694124423963134}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '46e63323-cffd-4c46-829b-5f006b50fa9b')",Aluminium III,"('air', 'low population density, long-term')",kilogram,Aluminium,Al,26.981538,6.422536676269254e-14,{'Al': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', 'a6050e8c-4a3f-569a-8919-124524bf881f')",Cyhexatin,"('water', 'surface water')",kilogram,Cyhexatin,C18H34OSn,385.2,4.08907734516262e-14,"{'C': 0.5612616822429907, 'H': 0.08897196261682243, 'O': 0.041534267912772586, 'Sn': 0.3081775700934579}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '7c335b9c-a403-47a8-bb6d-2e7d3c3a230e')",Iron ion,"('water', 'surface water')",kilogram,Iron,Fe,55.84,9.645225823667623e-15,{'Fe': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', 'c572ab67-0f10-5be7-b3c5-66d67302c57a')",Dimethoate,"('water', 'surface water')",kilogram,Dimethoate,C5H12NO3PS2,229.3,2.292773861090339e-15,"{'C': 0.2619058002616659, 'H': 0.0527518534670737, 'N': 0.061085913650239854, 'O': 0.2093196685564762, 'P': 0.13508068033144352, 'S': 0.27967727867422587}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '7fd81fdf-e64f-52a8-8818-6842ce22daef')",Cyanophos,"('soil',)",kilogram,Cyanophos,C9H10NO3PS,243.22,2.161553516766774e-15,"{'C': 0.44444946961598547, 'H': 0.041443960200641394, 'N': 0.05758983636214127, 'O': 0.19733985691966122, 'P': 0.1273497245292328, 'S': 0.13183537538031412}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '4b8b97f4-7457-5281-9c31-8b38d16a05d5')",Phosphamidon,"('soil',)",kilogram,Phosphamidon,C10H19ClNO5P,299.69,1.7542562192532776e-15,"{'C': 0.40078080683372813, 'H': 0.06390603623744537, 'Cl': 0.11829890887250159, 'N': 0.046738296239447426, 'O': 0.26692582335079584, 'P': 0.10335346524742234}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'cc6a8f0f-3da8-5b75-bb0f-16300af6e4ff')",Fenitrothion,"('soil', 'forestry')",kilogram,Fenitrothion,C9H12NO5PS,277.24,1.8963102234454433e-15,"{'C': 0.38991126821526473, 'H': 0.04363006781128264, 'N': 0.05052301255230125, 'O': 0.28854061462992353, 'P': 0.11172269513778675, 'S': 0.11565791372096378}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '23b6a72b-f926-40e3-b88a-0fb565d36de1')",Methyl parathion,"('air', 'non-urban air or from high stacks')",kilogram,Methyl parathion,C8H10NO5PS,263.21,1.997390092884065e-15,"{'C': 0.36506211770069524, 'H': 0.03829641730937275, 'N': 0.053216063219482544, 'O': 0.30392082367691203, 'P': 0.11767789977584439, 'S': 0.12182287906994416}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'bcac684a-8868-4cd3-9063-3275dc831f91')",Phosphoric acid,"('air', 'low population density, long-term')",kilogram,Phosphoric acid,H3O4P,97.995,5.3648966411349025e-15,"{'H': 0.030858717281493954, 'O': 0.6530537272309812, 'P': 0.31607735088524924}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'c1dad6c8-04c4-5706-8723-df12b7f114a6')",Fensulfothion,"('soil', 'agricultural')",kilogram,Fensulfothion,C11H17O4PS2,308.4,1.7047115640337704e-15,"{'C': 0.4284079118028534, 'H': 0.05556420233463035, 'O': 0.20750972762645917, 'P': 0.10043450064850844, 'S': 0.20794422827496759}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'ecff5b9d-8808-51c0-8bd9-6e3a98474281')",Propineb,"('air',)",kilogram,Propineb,C5H8N2S4Zn,289.8,2.4447735943223396e-14,"{'C': 0.20722912353347134, 'H': 0.027826086956521737, 'N': 0.09666666666666666, 'S': 0.4425810904071773, 'Zn': 0.2256038647342995}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '0148fb6c-e50d-5b9b-b685-e3da84dfb1ae')",Etrimfos,"('soil', 'forestry')",kilogram,Etrimfos,C10H17N2O4PS,292.29,1.7986692885422515e-15,"{'C': 0.41092750350679114, 'H': 0.05862670635327927, 'N': 0.09584316945499331, 'O': 0.21894693626193162, 'P': 0.10597009819015361, 'S': 0.10970269253139005}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '0581e7eb-4526-5cb9-a575-d0e7fd07a6af')",Propetamphos,"('water',)",kilogram,Propetamphos,C10H20NO4PS,281.31,1.868874360484927e-15,"{'C': 0.426966691550247, 'H': 0.07166471152820732, 'N': 0.04979204436386904, 'O': 0.2274928015356724, 'P': 0.11010628843624472, 'S': 0.11398457218015712}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '1727b41d-377e-43cd-bc01-9eaba946eccb')",Phosphate,"('water', 'surface water')",kilogram,Phosphate,O4P-3,94.971,5.53572191877536e-15,"{'O': 0.6738478061724105, 'P': 0.3261416642975224}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '201af26f-a731-5d46-a63b-b5af68507a4b')",Phoxim,"('air',)",kilogram,Phoxim,C12H15N2O3PS,298.3,1.762430594529047e-15,"{'C': 0.48317800871605765, 'H': 0.050687227623198126, 'N': 0.09391216895742541, 'O': 0.1609017767348307, 'P': 0.10383506537043245, 'S': 0.10749245725779416}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '8c498772-4466-53dc-98ec-691e26956843')",Iodofenphos,"('air', 'non-urban air or from high stacks')",kilogram,Iodofenphos,C8H8Cl2IO3PS,413.0,1.272961371302699e-15,"{'C': 0.23265859564164648, 'H': 0.019525423728813558, 'Cl': 0.1716852300242131, 'I': 0.307273607748184, 'O': 0.11621549636803874, 'P': 0.07499757869249395, 'S': 0.07763922518159806}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '390f4880-1aa4-5840-87e6-3b918d3a1dac')",Ethion,"('water', 'surface water')",kilogram,Ethion,C9H22O4P2S4,384.5,2.7346322306788807e-15,"{'C': 0.2811417425227568, 'H': 0.05767490247074123, 'O': 0.16643953185955787, 'P': 0.16111313394018206, 'S': 0.33357607282184654}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '0e746547-720a-5284-ba9a-dbf0ec670661')",Chlorthion,"('soil',)",kilogram,Chlorthion,C8H9ClNO5PS,297.65,1.7662793426776914e-15,"{'C': 0.3228221065009239, 'H': 0.030478750209978162, 'Cl': 0.11910969259197045, 'N': 0.0470586259029061, 'O': 0.2687552494540568, 'P': 0.10406181757097263, 'S': 0.10772719637157736}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'f64b5e97-f427-5ef8-a13e-2e83920b5ac7')",Fonofos,"('soil', 'agricultural')",kilogram,Fonofos,C10H15OPS2,246.3,2.134523127681749e-15,"{'C': 0.48765732846122606, 'H': 0.06138855054811206, 'O': 0.06495736906211937, 'P': 0.12575720665854648, 'S': 0.2603735282176208}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '282bbef3-b70f-54f9-8ff4-2fd61b46de6b')",Demeton,"('soil', 'agricultural')",kilogram,Demeton,C16H38O6P2S4,516.7,2.0349643752584275e-15,"{'C': 0.37192955293206886, 'H': 0.07413199148442036, 'O': 0.18578285271917938, 'P': 0.1198916198954906, 'S': 0.24822914650667696}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '21c2e645-5b79-564a-9eff-4148cf5ed128')",EPN,"('water',)",kilogram,EPN,C14H14NO4PS,323.31,1.6260958409823846e-15,"{'C': 0.5201014506201478, 'H': 0.04364851071726825, 'N': 0.04332374501252668, 'O': 0.19794005752992486, 'P': 0.09580278989205407, 'S': 0.09917726021465466}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'd23adeee-917f-5090-b65d-db7ceb2bc0ef')",Fosamine ammonium,"('air',)",kilogram,Fosamine ammonium,C3H11N2O4P,170.1,3.090729255426307e-15,"{'C': 0.21183421516754852, 'H': 0.0651851851851852, 'N': 0.16469135802469137, 'O': 0.37622574955908294, 'P': 0.182092886537331}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '1dfd5025-0846-47f3-b583-10b84eda7512')",Sodium dihydrogen phosphate,"('water',)",kilogram,Sodium dihydrogen phosphate,H2NaO4P,119.977,4.381948593047124e-15,"{'H': 0.01680322061728498, 'Na': 0.19162006051159805, 'O': 0.5334022354284571, 'P': 0.2581661485117981}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '38b30e28-20e1-50fb-a58b-23581549e8a4')",Demeton,"('soil',)",kilogram,Demeton,C16H38O6P2S4,516.7,2.0349643752584275e-15,"{'C': 0.37192955293206886, 'H': 0.07413199148442036, 'O': 0.18578285271917938, 'P': 0.1198916198954906, 'S': 0.24822914650667696}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '10cbd2f7-c41b-4bb4-b636-d8fc15cf0282')",Manganese II,"('water',)",kilogram,Manganese,Mn,54.93804,6.485008032108113e-14,{'Mn': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', 'f0e28a62-ddf9-4c93-af81-676a58c3f2d4')",Cobalt II,"('air',)",kilogram,Cobalt,Co,58.93319,1.9447495148453946e-12,{'Co': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', 'c9bb83dc-2498-56d3-8466-21182a89eef5')",Cyanophos,"('air',)",kilogram,Cyanophos,C9H10NO3PS,243.22,2.161553516766774e-15,"{'C': 0.44444946961598547, 'H': 0.041443960200641394, 'N': 0.05758983636214127, 'O': 0.19733985691966122, 'P': 0.1273497245292328, 'S': 0.13183537538031412}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '8ce423c8-e5b6-5727-bcc0-814698a24343')",Monocrotophos,"('soil', 'forestry')",kilogram,Monocrotophos,C7H14NO5P,223.16,2.355856992059575e-15,"{'C': 0.37675658720200755, 'H': 0.06323713927227102, 'N': 0.06276662484316185, 'O': 0.35846477863416387, 'P': 0.13879727549740098}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'df6b9d4d-a12e-555f-8425-7d7462242407')",Chlormephos,"('water', 'surface water')",kilogram,Chlormephos,C5H12ClO2PS2,234.7,2.2400215012697692e-15,"{'C': 0.255879846612697, 'H': 0.05153813378781423, 'Cl': 0.1510566680869195, 'O': 0.13633574776310184, 'P': 0.13197273114614402, 'S': 0.27324243715381336}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '414247f2-ae8d-52e3-ba01-11ca5ee49985')",Propetamphos,"('air', 'non-urban air or from high stacks')",kilogram,Propetamphos,C10H20NO4PS,281.31,1.868874360484927e-15,"{'C': 0.426966691550247, 'H': 0.07166471152820732, 'N': 0.04979204436386904, 'O': 0.2274928015356724, 'P': 0.11010628843624472, 'S': 0.11398457218015712}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'd14c5fea-874f-5fc8-9ae7-11e851ed28d6')",Chlorthion,"('water', 'surface water')",kilogram,Chlorthion,C8H9ClNO5PS,297.65,1.7662793426776914e-15,"{'C': 0.3228221065009239, 'H': 0.030478750209978162, 'Cl': 0.11910969259197045, 'N': 0.0470586259029061, 'O': 0.2687552494540568, 'P': 0.10406181757097263, 'S': 0.10772719637157736}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '88642054-303c-5f3c-b1ec-5452862f328a')",Isothioate,"('soil', 'agricultural')",kilogram,Isothioate,C7H17O2PS3,260.4,2.0189441103994426e-15,"{'C': 0.3228763440860215, 'H': 0.06580645161290323, 'O': 0.12288018433179725, 'P': 0.11894777265745009, 'S': 0.3694124423963134}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'c4b881ff-752e-5a3a-b923-f04c68a1c8ac')",Fenbutatin oxide,"('water', 'surface water')",kilogram,Fenbutatin oxide,C60H78OSn2,1052.7,2.9925194136157335e-14,"{'C': 0.684582502137361, 'H': 0.07468794528355656, 'O': 0.015198062125961812, 'Sn': 0.22553434026788258}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '52be5a94-fe48-4ec3-b694-44d08262bbad')",Glufosinate ammonium,"('soil', 'agricultural')",kilogram,Glufosinate ammonium,C5H15N2O4P,198.16,2.6530735080138006e-15,"{'C': 0.30306318126766246, 'H': 0.07630197819943481, 'N': 0.14137060960839726, 'O': 0.32295115058538554, 'P': 0.1563080339119903}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '6230c099-a983-4d9d-98a8-a0697962bec3')",Lithium I,"('soil',)",kilogram,Lithium,Li,7.0,1.5184934529957733e-13,{'Li': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '478eeb84-0c6b-50d0-a5af-a3cb21d6d026')",Temephos,"('water',)",kilogram,Temephos,C16H20O6P2S3,466.5,2.2539466081372553e-15,"{'C': 0.41195284030010715, 'H': 0.04321543408360129, 'O': 0.2057749196141479, 'P': 0.13279314040728832, 'S': 0.20620578778135046}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'a24fcdab-2956-5a85-b239-2cfb8aa51756')",Copper,"('soil', 'forestry')",kilogram,Copper,Cu,63.55,1.231243333335009e-14,{'Cu': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', 'e5341dca-5831-5bf1-8d1b-e7bef2b17d9b')",Mancozeb,"('water', 'surface water')",kilogram,Mancozeb,C8H12MnN4S8Zn,541.1,1.9677855459297162e-14,"{'C': 0.1775790057290704, 'H': 0.022354463130659766, 'Mn': 0.10153021622620588, 'N': 0.10354463130659766, 'S': 0.47407133616706704, 'Zn': 0.12082794307891331}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '1b66e722-97ea-562a-8352-3fbcea1b05e9')",Profenofos,"('soil',)",kilogram,Profenofos,C11H15BrClO3PS,373.63,1.4070953787115992e-15,"{'C': 0.3536145384471268, 'H': 0.04046784251799909, 'Br': 0.2138586301956481, 'Cl': 0.09488799079303055, 'O': 0.1284613119931483, 'P': 0.0829001953804566, 'S': 0.08582019645103445}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'dbd8511f-c4e3-56f7-907c-d9c41e542594')",Isocarbophos,"('air',)",kilogram,Isocarbophos,C11H16NO4PS,289.29,1.8173218789035734e-15,"{'C': 0.4567078018597254, 'H': 0.05575028518096028, 'N': 0.0484185419475267, 'O': 0.221217463444986, 'P': 0.10706903107608282, 'S': 0.11084033322963115}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '11caa76c-6bfb-53e9-8212-9a2e2595e447')",Iodofenphos,"('air',)",kilogram,Iodofenphos,C8H8Cl2IO3PS,413.0,1.272961371302699e-15,"{'C': 0.23265859564164648, 'H': 0.019525423728813558, 'Cl': 0.1716852300242131, 'I': 0.307273607748184, 'O': 0.11621549636803874, 'P': 0.07499757869249395, 'S': 0.07763922518159806}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '2718482b-8399-442e-b89a-52fbcc22d2e6')",Lead II,"('air', 'non-urban air or from high stacks')",kilogram,Lead,Pb,207.0,1.1855254708054448e-13,{'Pb': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', 'ec6d0b1f-94d1-507c-8d05-e34c1f99d0e2')",Tolclofos-methyl,"('water', 'surface water')",kilogram,Tolclofos-methyl,C9H11Cl2O3PS,301.13,1.7458673873344228e-15,"{'C': 0.3589778500979643, 'H': 0.03682130641251287, 'Cl': 0.23546640985620831, 'O': 0.15938963238468437, 'P': 0.10285923023278983, 'S': 0.10648225019094743}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '371a9ca0-be7f-57ab-8dcc-33e077d532e8')",Quinalphos,"('air', 'non-urban air or from high stacks')",kilogram,Quinalphos,C12H15N2O3PS,298.3,1.762430594529047e-15,"{'C': 0.48317800871605765, 'H': 0.050687227623198126, 'N': 0.09391216895742541, 'O': 0.1609017767348307, 'P': 0.10383506537043245, 'S': 0.10749245725779416}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'fd153f15-1d16-410a-91fa-04d205e36c43')",Copper ion,"('air', 'low population density, long-term')",kilogram,Copper,Cu,63.55,1.231243333335009e-14,{'Cu': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '8b1e1757-794b-5182-87c0-cc479d652d7b')",Mecarbam,"('soil', 'agricultural')",kilogram,Mecarbam,C10H20NO5PS2,329.4,1.59603232042506e-15,"{'C': 0.3646326654523376, 'H': 0.061202185792349734, 'N': 0.04252276867030966, 'O': 0.2428506375227687, 'P': 0.09403157255616272, 'S': 0.19468731026108074}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'fdaaef05-0d10-4032-b2e7-85cae3c7bd5c')",Molybdenum VI,"('water',)",kilogram,Molybdenum,Mo,95.95,1.6532043483883647e-13,{'Mo': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '6bc8a0c6-fc37-5a84-a9cf-4eb5a6b5fa4d')",Chlorethoxyfos,"('soil', 'agricultural')",kilogram,Chlorethoxyfos,C6H11Cl4O3PS,336.0,1.5646816855595677e-15,"{'C': 0.21448214285714287, 'H': 0.033, 'Cl': 0.42205952380952383, 'O': 0.1428482142857143, 'P': 0.09218452380952381, 'S': 0.09543154761904761}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '28600a72-d234-5519-afd6-e2ba8e0ce0ec')",Demeton-S-methylsulfon,"('water', 'surface water')",kilogram,Demeton-S-methylsulfon,C6H15O5PS2,262.3,2.0043196582082147e-15,"{'C': 0.2747464735036218, 'H': 0.05764391917651544, 'O': 0.3049752192146397, 'P': 0.11808616088448341, 'S': 0.24449104079298511}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'acfe04cc-b53f-5a17-8c2e-097003d834fe')",Propaphos,"('air',)",kilogram,Propaphos,C13H21O4PS,304.34,1.7274530010777906e-15,"{'C': 0.513054478543734, 'H': 0.06955378852599067, 'O': 0.210277978576592, 'P': 0.10177433133994875, 'S': 0.10535913780640074}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '9d20a094-1fe5-5325-abac-968411310403')",Glufosinate,"('soil', 'forestry')",kilogram,Glufosinate,C5H12NO4P,181.13,2.9025177847292816e-15,"{'C': 0.3315574449290564, 'H': 0.06678076519626788, 'N': 0.07733119858665047, 'O': 0.3533152984044609, 'P': 0.1710042510903771}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '01285299-c683-4e15-b654-201987a7a738')",Chromium VI,"('soil', 'forestry')",kilogram,Chromium,Cr,51.996,3.1278613038877847e-13,{'Cr': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '220c227b-ef13-58a9-b346-0f06a1193296')",Bis(tributyltin) oxide,"('water',)",kilogram,Bis(tributyltin) oxide,C24H54OSn2,596.1,5.284726030386315e-14,"{'C': 0.4835832913940614, 'H': 0.09131353799698037, 'O': 0.02683945646703573, 'Sn': 0.398288877705083}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'a2f14766-2a92-5d0e-84a6-98b6c1ede148')",Phenkapton,"('water',)",kilogram,Phenkapton,C11H15Cl2O2PS3,377.3,1.393408551147667e-15,"{'C': 0.35017492711370257, 'H': 0.04007421150278293, 'Cl': 0.18793002915451895, 'O': 0.08480784521600848, 'P': 0.08209382454280413, 'S': 0.2549562682215743}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '2a992e5e-9f16-47b8-8bcb-733d00bed658')",Tin ion,"('water', 'ocean')",kilogram,Tin,Sn,118.71,1.3268575464212294e-13,{'Sn': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', 'f85a925f-7a34-5521-a095-dfa6c4998c1f')",Methidathion,"('air',)",kilogram,Methidathion,C6H11N2O4PS3,302.3,1.7391103087926388e-15,"{'C': 0.23839232550446576, 'H': 0.03667879589811446, 'N': 0.09266953357591795, 'O': 0.21169698974528614, 'P': 0.10246113132649685, 'S': 0.3182103870327489}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'e30fa1f1-2e81-5d48-a765-d45753915a55')",Azamethiphos,"('soil',)",kilogram,Azamethiphos,C9H10ClN2O5PS,324.68,1.6192344657755783e-15,"{'C': 0.33294012566219044, 'H': 0.03104595293827769, 'Cl': 0.1091936676111864, 'N': 0.0862818775409634, 'O': 0.24638105211284958, 'P': 0.09539854626093384, 'S': 0.09875877787359862}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '06f4e1d6-f3fc-5e1e-adcc-7733a8b93d25')",Leptophos,"('soil', 'agricultural')",kilogram,Leptophos,C13H10BrCl2O2PS,412.1,1.275741437389019e-15,"{'C': 0.37889589905362775, 'H': 0.02446008250424654, 'Br': 0.19389468575588448, 'Cl': 0.17206017956806602, 'O': 0.07764620237806358, 'P': 0.0751613685998544, 'S': 0.07780878427566124}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '6b7fbea6-4a86-40f9-954d-3c9b3611abfd')",Manganese II,"('soil',)",kilogram,Manganese,Mn,54.93804,6.485008032108113e-14,{'Mn': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '04b5664e-7ad4-5b04-a859-ba1ae903d310')",Mancozeb,"('water',)",kilogram,Mancozeb,C8H12MnN4S8Zn,541.1,1.9677855459297162e-14,"{'C': 0.1775790057290704, 'H': 0.022354463130659766, 'Mn': 0.10153021622620588, 'N': 0.10354463130659766, 'S': 0.47407133616706704, 'Zn': 0.12082794307891331}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '8ef75a62-ccf3-587e-be45-e1f8256ccbfa')",Pyrazophos,"('air',)",kilogram,Pyrazophos,C14H20N3O5PS,373.37,1.4080752239012634e-15,"{'C': 0.4503682674023087, 'H': 0.053994696949406756, 'N': 0.11254519645391971, 'O': 0.21425127889225165, 'P': 0.08295792377534349, 'S': 0.08587995821838926}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '4be36892-fe8a-507f-b8aa-2ca4c202a5da')",Fospirate,"('water',)",kilogram,Fospirate,C7H7Cl3NO4P,306.5,1.7152791071713368e-15,"{'C': 0.2743132137030995, 'H': 0.02302120717781403, 'Cl': 0.3470114192495922, 'N': 0.04569983686786297, 'O': 0.20879608482871126, 'P': 0.10105709624796085}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '5ad908dd-0f14-53e2-8726-03a0becf0bd7')",Profenofos,"('soil', 'forestry')",kilogram,Profenofos,C11H15BrClO3PS,373.63,1.4070953787115992e-15,"{'C': 0.3536145384471268, 'H': 0.04046784251799909, 'Br': 0.2138586301956481, 'Cl': 0.09488799079303055, 'O': 0.1284613119931483, 'P': 0.0829001953804566, 'S': 0.08582019645103445}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'a93048e0-1c9b-502a-8f0a-73ff23c9f74b')",Chlormephos,"('soil',)",kilogram,Chlormephos,C5H12ClO2PS2,234.7,2.2400215012697692e-15,"{'C': 0.255879846612697, 'H': 0.05153813378781423, 'Cl': 0.1510566680869195, 'O': 0.13633574776310184, 'P': 0.13197273114614402, 'S': 0.27324243715381336}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '3046623e-8cb9-5ee8-b7a2-7650977d382c')",Tolclofos-methyl,"('soil', 'forestry')",kilogram,Tolclofos-methyl,C9H11Cl2O3PS,301.13,1.7458673873344228e-15,"{'C': 0.3589778500979643, 'H': 0.03682130641251287, 'Cl': 0.23546640985620831, 'O': 0.15938963238468437, 'P': 0.10285923023278983, 'S': 0.10648225019094743}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '7b559e01-a3b4-516e-a168-6c8381610be4')",Methyl parathion,"('soil',)",kilogram,Methyl parathion,C8H10NO5PS,263.21,1.997390092884065e-15,"{'C': 0.36506211770069524, 'H': 0.03829641730937275, 'N': 0.053216063219482544, 'O': 0.30392082367691203, 'P': 0.11767789977584439, 'S': 0.12182287906994416}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '4f368f83-8dc7-530c-b0d0-c241b90a1b74')",Disodium phosphonate,"('water',)",kilogram,Disodium phosphonate,Na2O3P+,124.952,4.2074800431206764e-15,"{'Na': 0.3679813048210513, 'O': 0.3841235034253153, 'P': 0.2478871886804533}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '45bffd35-f75b-5722-bd62-b460f82f024c')",Fosetyl,"('water',)",kilogram,Fosetyl,C2H6O3P+,109.04,4.821469610675117e-15,"{'C': 0.22030447542186352, 'H': 0.05546588407923697, 'O': 0.4401779163609684, 'P': 0.2840608950843727}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'c44b0e3b-e65e-4276-aa1f-3db768757b66')",Lithium I,"('water', 'ground-, long-term')",kilogram,Lithium,Li,7.0,1.5184934529957733e-13,{'Li': 1.0},1.0,dissipation
