0,1,2,3
"('ecoinvent-3.12-biosphere', '3a7f3241-c6ef-597d-83a2-f8251cc0af8f')",Primisulfuron-methyl,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '18a555c4-bf46-5e7e-b0bd-7a02bf81b859')",Guazatine,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '857e2a6a-7072-4d9d-8c0b-707fdc2bcbc0')",Aniline,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '9d20a094-1fe5-5325-abac-968411310403')",Glufosinate,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'ae7a3110-d355-4c01-8a92-02616b28ee29')",Diborane,"('water', 'ground-, long-term')",kilogram
"('ecoinvent-3.12-biosphere', 'b22c5bbd-d6ac-5ec9-a2a5-40c5b3bf5cda')",Cartap,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '8882a0df-06cf-5fc2-882c-f575be4f0c26')",Piperophos,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '1a1f9ccd-85da-5c59-a278-256d40f21879')",Triazamate,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'f03b25b0-e270-5b91-add4-d89e7b67f672')",Cartap,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '7a59e8d5-cd11-4ee7-b1ca-30979d2b0b3a')",Chromium VI,"('air', 'urban air close to ground')",kilogram
"('ecoinvent-3.12-biosphere', '8c3bccf9-4dbc-5033-b9e3-266cf095ff2b')",2-Imidazolidinone,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '83fa5f74-baa4-46d3-a8b4-ada4379b70a3')",Cobalt-60,"('water', 'ocean')",kilo Becquerel
"('ecoinvent-3.12-biosphere', '40e4047d-8f65-5f70-a168-0eb5b8169657')",Topramezone,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'f1f38546-77eb-41ae-8810-bfcf66aa6a18')",Benzyl alcohol,"('water', 'ground-, long-term')",kilogram
"('ecoinvent-3.12-biosphere', '8e906def-6bd5-4248-ac2b-94e6eedde3c9')",Hydrogen,"('air', 'urban air close to ground')",kilogram
"('ecoinvent-3.12-biosphere', '54c0ce87-5b21-5df4-906e-ac21875303e8')",Trans-permethrin,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '9253e661-e076-4a84-9ea0-192ee3aea47c')",Prothioconazole,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '219c432f-f98b-5c08-b43e-2739a6bd17f4')",Dichlorophen,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '3a3d7a4b-b230-562c-9427-4751278f5d4d')",Dichlone,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '43bc4fc0-bfeb-46d6-b3de-f69c3ccd622a')",Chlorotrifluoromethane,"('air', 'urban air close to ground')",kilogram
"('ecoinvent-3.12-biosphere', 'acbae70a-5450-448f-9038-c403cb496e1a')",Sulfur hexafluoride,"('air', 'low population density, long-term')",kilogram
"('ecoinvent-3.12-biosphere', 'a1a91001-5a20-42d4-b146-21fb2850f0b1')",Chromium-51,"('water', 'ground-')",kilo Becquerel
"('ecoinvent-3.12-biosphere', 'a3436836-e2fe-4c30-b9a7-0098b489374f')",Phenol,"('water', 'ocean')",kilogram
"('ecoinvent-3.12-biosphere', '799521a1-e99e-4ce4-a896-41dcbedf7065')",Methyl vinyl ether,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '6d06d57c-0b80-5f90-ad5e-6beeb787afdb')",Imazosulfuron,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'fa910395-59ec-5235-a4ab-06a67c8303f5')",Etofenprox,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'ebfb1515-b4aa-53d8-b0b1-82bf90633cbd')",Pendimethalin,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '30723e80-13e9-5304-aaee-4c30bb8df868')",6-benzyladenine,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '3c5478f1-ef29-5c19-9960-493e163d66d7')",Fenchlorphos,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'fa93cd6a-29e2-5527-beb2-759a73f6bebf')",Fludioxonil,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '250dd08a-ee61-4a2b-86f8-b21e9ebe6ed9')",Ethylene dichloride,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '9a366c85-61a0-48bd-8af0-a2a96b327bc1')",Carbon tetrachloride,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '3560d552-7b6e-5a50-97f3-8f22bf8e1ae7')",Cyanazine,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'fabbd14f-c2b7-5471-93fa-3d0ed9eb2745')",Cycloate,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '506144c5-692b-5307-a684-0d2e3755cbe1')",Aldoxycarb,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '4faa4d31-ffc8-4b5a-bdbc-6bda84133793')",Benzo(ghi)perylene,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'aa205d81-eeb8-5d43-958b-d83ed58e7373')",4-Chlorophenoxyacetic acid,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '062b207a-1515-5cc1-8f22-6f7e8f50c93d')",Polychlorinated biphenyls,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '8d467324-fa7b-42d5-bee1-6cc260e71693')",Chromium-51,"('air', 'urban air close to ground')",kilo Becquerel
"('ecoinvent-3.12-biosphere', 'a4dad48e-2ce0-4ff0-a18d-8a01adb0eb7c')",Yttrium-90,"('water', 'ground-, long-term')",kilo Becquerel
"('ecoinvent-3.12-biosphere', '4ed0d428-ca56-4356-accf-4e18d4ea1d77')",Thorium-228,"('water',)",kilo Becquerel
"('ecoinvent-3.12-biosphere', 'e7140812-ce3d-49f5-97b0-2fef538217a5')",Butadiene,"('air', 'urban air close to ground')",kilogram
"('ecoinvent-3.12-biosphere', '16d7b9bd-003a-493b-8b98-b6986d3cae24')",Americium-241,"('air', 'non-urban air or from high stacks')",kilo Becquerel
"('ecoinvent-3.12-biosphere', '7829233b-ad9f-493d-97f5-735f5035cc71')",Dimethyl phthalate,"('water', 'ground-')",kilogram
"('ecoinvent-3.12-biosphere', 'cbac53d6-6cb8-5d4c-834b-34e0329bb9de')","Insecticides, unspecified","('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'a89fab33-8e9b-4683-9da5-8ebd9c293f49')",Boric acid,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '1e380c3f-9daf-563e-a897-29577e455f7c')",Anilazine,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '75cda7b7-5590-5dc3-8f95-691dc98a982a')",Dicofol,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '34ca4b7a-410b-505a-9d22-3afc7c025fcb')",Bromophos-ethyl,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'ff31383c-1658-5034-b266-8f2e0c94c538')",Trifluralin,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'ca6e057b-6b74-4ec2-83b0-0e82b98d97f2')",Isocyanic acid,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'd2e84a22-1cc4-55c3-ac76-ca7f003db5cb')",N-nitrosodimethylamine,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'bc18bb19-d2d3-5b27-894a-7357e0f7b70d')",Isolan,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '8361c4b1-07fe-5177-8d7e-79539f294b15')",Picolinafen,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '9b00c244-fcce-4d38-922b-601a81f2ba34')",Sulfate,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'ebf26c7e-0ddf-5787-a26f-441d38c645e2')","2,6-Dichloro-4-nitroaniline","('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'f77c5e36-ee47-4437-b757-03139bb1d6d6')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin","('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'b711a9f7-2b5d-5f7b-9e19-35b9f93be79f')",Diallate,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '1c51a129-9696-56e5-b18a-6f59edf07270')",Bicyclopyrone,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '75cfad9a-79b3-5abf-8b2c-e91e9cadf9cf')",Folpet,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'd5649872-502b-4d23-b882-26d74a9fc4b4')",Isohexane,"('air', 'urban air close to ground')",kilogram
"('ecoinvent-3.12-biosphere', 'cb7d14ab-f2f3-4dff-83a6-8803f7018301')",Barium-140,"('air', 'low population density, long-term')",kilo Becquerel
"('ecoinvent-3.12-biosphere', '2a992e5e-9f16-47b8-8bcb-733d00bed658')",Tin ion,"('water', 'ocean')",kilogram
"('ecoinvent-3.12-biosphere', '2c931139-2463-4abd-9dc0-3523477499db')",Carbonate,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '70c6aefb-eab8-5a06-b69b-863af8649b03')",Endrin,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '130bbacf-e7c7-4ffd-b109-4d576f1d02c1')",Potassium I,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '5f882ad8-6c1e-571a-82c5-6dcab0c9cfab')",Abamectin,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'e7edd471-6c72-42b0-8c2b-8dc9f1959c63')",Argon-41,"('air',)",kilo Becquerel
"('ecoinvent-3.12-biosphere', '4ddc40ac-2b6a-4f7f-8f8a-db439b443263')",Methanesulfonic acid,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'd94a5a1a-bc06-48fd-b6d9-7477ea65cacd')",Carbon disulfide,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '83e7f0f5-6cf8-4a66-bbd6-def720e8a01b')",Tellurium-123m,"('air', 'non-urban air or from high stacks')",kilo Becquerel
"('ecoinvent-3.12-biosphere', '99e7a769-ec49-5e3a-8050-f91a7db9fc72')",Aminocarb,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '6957281b-7405-55e4-a724-5572b171c0b3')",Diphenamid,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '80fb75d9-8df7-557d-b006-ceaafef7c006')",Methomyl,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '19042c6a-6d01-5990-afee-5614b5b47a4a')",Propanil,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'b8d59785-123e-5209-ab34-fa4ecf0e295c')",P-tert-amylphenol,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'e863adf6-88ba-54ab-b4a6-947aa3e0e237')","Pesticides, unspecified","('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '20be4758-c5e4-5bfd-b58c-9c9173a5f933')",Tebutam,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '23bc43af-5fa8-5f7d-8e7f-51a0ade1b787')",Dodemorph acetate,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'c4fcea7a-5f5f-5aa8-a593-b6955d87bedd')",Fenpropathrin,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '19878df6-76e2-5489-9454-4fdb7f8cf432')",Merphos,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '063b758c-0337-5ee0-aa60-36d6c5339754')",Demeton-S-methylsulfon,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '7e6161e9-3281-5c2b-bd83-6da54f5e71a4')",Glyoxal,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '6da3f514-4a19-5b09-9854-8243c7ac9982')",Naled,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '8595acef-bc80-52a8-b41d-1beb6c2f0909')",Barban,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'c317b216-2668-40f8-9e24-1ce183d53697')",Iodine-131,"('air',)",kilo Becquerel
"('ecoinvent-3.12-biosphere', 'd43f7827-b47b-4652-8366-f370995fd206')","Nitrogen, organic bound","('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '4aaa7cb8-2602-5202-affd-6e05c475ee3e')",Omethoate,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'cc5f1637-8aa5-442f-a8c6-43c8739944a0')",Benzo(k)fluoranthene,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'e65fc2e0-dfcb-5487-914f-c5d1887aabd4')",Mepronil,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'e2497d80-7c41-59ff-9cac-b1c9d6126080')",Desmedipham,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'a458d77a-4dae-5038-9d8e-274075c646fd')",Difenoxuron,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'f9704b32-0ba4-54dd-ae0d-d4a6a8107211')",Dimoxystrobin,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '523ba331-0df7-4dee-aded-220a239f7755')",Fluroxypyr,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '10fe8756-241b-5580-b1ce-9e228268cca3')","Copper chloride oxide, hydrate","('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '95886a55-63a7-4e2e-8120-6cd2e6afbbfc')",Phosphorus trichloride,"('air', 'low population density, long-term')",kilogram
"('ecoinvent-3.12-biosphere', '9633bc35-5117-542d-9e91-8c7fde1d2d7d')",Hydramethylnon,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '6c5d8318-c16e-508b-9756-e361ae881285')",Propaphos,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'ba6856dd-1346-546a-937f-03ecfcaa6702')",Propazine,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '2cbe470d-f4d2-5247-aeae-1cd3c47f476c')",Fluoroglycofen,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '9022e47f-1095-5522-a73e-f3fdc1bf1a83')",2-(Octylthio)ethanol,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '4aed2261-0461-4014-be23-cf83de76a3b4')",Zinc-65,"('air',)",kilo Becquerel
"('ecoinvent-3.12-biosphere', '2d67b7e4-112f-5939-be8e-3e59c3ba41e6')",Rotenone,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'e7f1d2fc-bccc-5858-8499-78c5cbb7ba2f')",Isolan,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'feb813f2-ff76-4f52-a966-55297494de4a')",m-Xylene,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '08e1a44d-0a0d-574b-8aa7-02b4319b73a5')",Flurenol,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'da48c421-5e83-58f2-b4b5-fda5cd3e3032')",Formetanate,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '4b682e57-1ec6-52c7-b95b-0faadac57ec1')",Phosphorous acid,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '55c8205b-0f05-5e58-8288-45c3e05c9e09')",Thiazafluron,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '20bfbfbf-86d1-519e-a62c-f37c915a9fd6')",Propamocarb,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '8d0951db-7290-5cf5-86f2-a22babf0181c')",Triclopyr-butotyl,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'b9b68c0c-053e-41de-ab72-8dfe1c3f5755')",Acetic acid,"('air', 'urban air close to ground')",kilogram
"('ecoinvent-3.12-biosphere', '8ca6c84b-7f56-47e6-8d17-4f2dbc49a943')",Chlorodifluoromethane,"('air', 'urban air close to ground')",kilogram
"('ecoinvent-3.12-biosphere', '2d3e3019-d939-5c0c-b500-84bfc13253e9')",Sodium chlorate,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '54fbc219-056c-4156-ae4f-f3a5d598665f')",Monoethanolamine,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '00f4c47b-a9be-5a52-8f04-423eeef0d692')",Simetryn,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '41a4e1fe-34ee-54d9-b049-3a60ada1ae3e')","2,4-D dimethylamine salt","('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '3135755c-1082-5c68-9290-55b858fd7ff2')",Octaethylene glycol monododecyl ether,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '312cabd2-7f26-51cb-a635-b281d6a3740d')",Chlordane,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'ba79183a-8923-50d0-8f0b-98ea633ccfb1')",Carbaryl,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', 'd5bfab20-6fb7-5433-adf6-fbf0ed19314c')",Trifloxysulfuron-sodium monohydrate,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '8b36dc51-b9d4-4141-96d9-9183f6198a20')",Butene,"('water', 'ground-')",kilogram
"('ecoinvent-3.12-biosphere', '511f392a-dbcb-5f24-811b-246dcc05ee2c')",Tralkoxydim,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '94abc029-b2da-57a8-8489-281f8c659f0f')","1,2-Dibromoethane","('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '16167d62-361c-4ed9-bfeb-3ad4545e794c')","PAH, polycyclic aromatic hydrocarbons","('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'fee41678-947a-5da0-a716-84bfbb35f78c')",Oxamyl,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '6ebc1220-d39e-52fe-963e-a6e149c2e470')",Spiroxamine,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '0a57049c-a0d8-5f51-9ee6-cf77704a2fee')",Thiodicarb,"('water', 'ground-')",kilogram
"('ecoinvent-3.12-biosphere', 'e8c62990-85c7-4f16-ab5f-76a5fc28a2a5')","Radioactive species, Nuclides, unspecified","('water',)",kilo Becquerel
"('ecoinvent-3.12-biosphere', '38bf8176-f1cc-5597-86a6-c59200cd7db4')",Thiometon,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '1e085a38-e9b4-56b7-9bf3-e0efa3399013')",Florasulam,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'd9f61aec-1979-579a-a558-dd8aca972b81')",Paraquat,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'd08cd491-53a2-4b2c-a385-08c76cf09e6b')",Chloroform,"('water', 'ocean')",kilogram
"('ecoinvent-3.12-biosphere', 'ebb41482-16c1-539f-8fb3-9799de8ad450')",Carbaryl,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '247ddc2a-c861-43be-97f0-0183e3d12f99')","Transformation, to annual crop, irrigated","('natural resource', 'land')",square meter
"('ecoinvent-3.12-biosphere', '68170a55-cb78-5aaf-95bb-cf01216cc6e7')",Tebutam,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'bac875f4-75fb-4dde-841a-b07d3a41bcd1')","Wood, hard, standing","('natural resource', 'biotic')",cubic meter
"('ecoinvent-3.12-biosphere', 'd6a7f9c6-6f50-5dd2-9c19-c6a13bf6ee29')",Butafenacil,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'fdff54bd-5bd2-5ec1-89da-52d67e5dc43c')",1-naphthylacetic acid,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'e23630d2-1a26-5f2f-ae25-5c7e3ac28afb')",Primisulfuron,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '45b2b1f0-3c01-57fc-ab28-c769c1f04ff6')",Phosphine,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '08151735-9d1b-4b1c-a8b1-f341ade54f2f')",Calcium II,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'a8fe87e3-d7c8-5dcc-bc8a-4f4cac240e1d')",Diethyltoluamide,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '2372bca7-f4ee-5f1e-a8e9-842c62cb949b')",Potassium iodide,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', 'a7e63640-6add-54bd-ab7f-c094c0d89970')",Valifenalate,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'e9a5b277-3c1f-5db0-b72a-f0869557c867')",Tetramethrin,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '52788017-6b02-5d0a-b71a-f9abffe510cf')",Bufencarb,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '4d6a46d2-a935-4bdc-93ff-bc49d3ae10d5')",Propanal,"('water', 'ocean')",kilogram
"('ecoinvent-3.12-biosphere', '206a4539-0dd8-5943-b2f1-ada8add4c393')",Formothion,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '033d3a16-e1a2-4ce8-8769-f4ea867801ca')","1,1-Dichloro-1-fluoroethane","('air', 'urban air close to ground')",kilogram
"('ecoinvent-3.12-biosphere', 'e070bd24-fd16-4963-8f4d-78bb4c402400')",Tin ion,"('soil', 'industrial')",kilogram
"('ecoinvent-3.12-biosphere', '83bd0e30-8937-5ce8-bbc3-37a51fcafceb')",Buprofezin,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '13398200-eb5d-5a6b-a357-fbd461acab2d')",Flucycloxuron,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'fd7aa71c-508c-480d-81a6-8052aad92646')",Sulfur dioxide,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'd1528862-956f-4441-b2ac-cce8ae963805')",Acetyl chloride,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'b4baeb93-7e5e-5a9c-bdc7-196960b0cd12')",Cymoxanil,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '47dfc2ad-9765-5653-b904-75c3b1225f11')",Halosulfuron-methyl,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '942197fd-5a3c-52d4-b6c5-b54331291617')",Dithiopyr,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'c1b91234-6f24-417b-8309-46111d09c457')",Nitrogen oxides,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '2ca6591e-5830-5ebb-82de-f2a18b434250')",Asulam,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'f318deb8-ac36-47c0-bb00-e3022b583c7e')","Occupation, permanent crop, non-irrigated, extensive","('natural resource', 'land')",square meter-year
"('ecoinvent-3.12-biosphere', '5bb8ab94-5b18-598f-9934-bedf457efcc4')",Difenoconazole,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'f6c995d1-3b8c-5042-8c6d-a21714797c1c')",Fenoxaprop-P ethyl ester,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '34837fe3-4332-493c-86bb-95a207d9c234')","Hydrocarbons, aliphatic, unsaturated","('air', 'urban air close to ground')",kilogram
"('ecoinvent-3.12-biosphere', '062bcc52-8527-5d9b-b558-bb0ce31a943d')","2,6-Dichloro-4-nitroaniline","('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '692ff3c4-eca1-5f80-afb5-4ef3b7fde0cc')",Mefenacet,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '2e969e9b-f2e9-4fcc-8962-13a755dc8302')",Cobalt-58,"('air', 'low population density, long-term')",kilo Becquerel
"('ecoinvent-3.12-biosphere', 'fc840c3f-dbcd-4175-9bc2-7fba64501e39')",Anthracene,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '8bd0fbe9-8a4f-4367-bf7e-5cc52bc80185')",Fluosilicic acid,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '6af961b7-804c-5f99-bf77-caf4e9802536')",Alachlor,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '17a98e7f-a8fd-431d-9bb6-6c4bf3fc5517')","Hydrocarbons, aliphatic, alkanes, unspecified","('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '0fe04bc3-350c-5755-8db2-919c16b85d6f')",Mevinfos,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '2451f9df-0596-49ec-8380-08e4ad75a153')","Hydrocarbons, aliphatic, alkanes, unspecified","('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'f210b045-5106-501f-9eac-881264dde834')",Cacodylic acid,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '59570d74-fac9-446d-88a7-5c5b0a6139a7')",Caesium I,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '16ab4f8f-e8d0-5b7c-9827-41e70d5fe6c5')",Tebuthiuron,"('water', 'ground-')",kilogram
"('ecoinvent-3.12-biosphere', 'efc752d5-3ad6-5c66-9aba-5bd4a97c71dc')","2,4-D sodium salt","('water',)",kilogram
"('ecoinvent-3.12-biosphere', '4ef20a20-8e50-5b6e-ad3e-10c49e2bc6c0')",Phenmedipham,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'e38bceb5-e847-472a-9ea9-1885d958a6b5')",Propylene oxide,"('water', 'ground-, long-term')",kilogram
"('ecoinvent-3.12-biosphere', '0ee028c3-80c7-4377-97b1-81f1a732be2c')",Cerium-141,"('air', 'low population density, long-term')",kilo Becquerel
"('ecoinvent-3.12-biosphere', 'e1168862-dc86-5a92-99e0-7555136b5230')",DSMA,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '8e9ba4c9-1b26-5af0-9ff1-f40a72d2ae53')",Alpha-endosulfan,"('water', 'surface water')",kilogram
